cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa,sic,sin_type,sin_core,sin_broad
1138476,549570.0,987441.0,6042718.0,,11107163.0,10253952.0,9829385.0,2020,PFHO,-0.0427026574729431,,8090.0,none,0,0
1138723,3827000.0,-1469000.0,,233207000.0,478142000.0,479473000.0,77778000.0,2020,ARAY,0.0110454603283188,,3841.0,none,0,0
1140102,5359414.0,10880328.0,13809125.0,0.0,49095042.0,46912062.0,36365000.0,2020,HQI,-0.1176864491695121,0.2943619276424046,7363.0,none,0,0
1140215,-10177000.0,-9496000.0,,,20057000.0,15992000.0,10404000.0,2020,REED,-0.0425837918959479,,2086.0,none,0,0
1140536,996000000.0,1774000000.0,8615000000.0,,38531000000.0,35426000000.0,10820000000.0,2020,WTW,-0.0219612713826003,,6411.0,none,0,0
1140859,-3408716000.0,2207040000.0,189893926000.0,,45846768000.0,40016738000.0,-697222000.0,2020,COR,-0.1403351767452909,,5122.0,none,0,0
1141197,-32690000.0,12000.0,8059000.0,,79564000.0,122896000.0,75636000.0,2020,PED,-0.26609490951699,,1311.0,none,0,0
1141240,-2642000.0,-2230000.0,989000.0,,38809000.0,41331000.0,,2020,LQMT,-0.0099683046623599,,2800.0,none,0,0
1141284,,,,,,,-14398000.0,2020,ASNS,,,3669.0,none,0,0
1141391,,7224000000.0,15301000000.0,,33584000000.0,29236000000.0,6391000000.0,2020,MA,,,7389.0,none,0,0
1141688,19493000.0,14810000.0,,,1188027000.0,998465000.0,126672000.0,2020,LARK,0.0046901994561652,,6021.0,none,0,0
1142417,811500000.0,1254200000.0,,,13404276000.0,13989737000.0,2518392000.0,2020,NXST,-0.0316446263428683,,4833.0,none,0,0
1142750,70665000.0,256826000.0,,,2353507000.0,1931646000.0,819677000.0,2020,AMN,-0.0963742839008803,,7363.0,none,0,0
1144215,248300000.0,504800000.0,3326300000.0,,3388600000.0,3305200000.0,1937000000.0,2020,AYI,-0.0776049860825366,,3640.0,none,0,0
1144879,-568000.0,-83000.0,,0.0,,,-2161000.0,2020,APLD,,,7374.0,none,0,0
1144967,4457000000.0,12603000000.0,10697800000.0,,,,,2020,HDB,,,6029.0,none,0,0
1144980,254400000.0,652500000.0,7131800000.0,5908400000.0,3676300000.0,2911300000.0,905500000.0,2020,ABG,-0.1367430357572218,0.4202246419125476,5500.0,none,0,0
1145197,6800000.0,84000000.0,904400000.0,,1872900000.0,1142900000.0,603600000.0,2020,PODD,-0.0675474669699886,,3841.0,none,0,0
1145255,7841000.0,10623000.0,,,94718000.0,108660000.0,79317000.0,2020,HNNA,-0.0256027977176513,,6282.0,none,0,0
1145604,-8907.0,-8907.0,,,1611.0,,-8907.0,2020,NIKA,,,2834.0,none,0,0
1145986,-21809000.0,-9924000.0,,,97424000.0,103502000.0,67852000.0,2020,ASPN,-0.1148286989623389,,5030.0,none,0,0
1156039,4572000000.0,10688000000.0,121867000000.0,,86615000000.0,77453000000.0,33199000000.0,2020,ELV,-0.0789640168876609,,6324.0,none,0,0
1156041,-4037074.0,-864787.0,552345.0,,6842421.0,7068835.0,6438974.0,2020,AGIG,-0.4487708370615526,,1311.0,none,0,0
1156375,2106000000.0,2715600000.0,4883600000.0,,124659600000.0,75215300000.0,26351500000.0,2020,CME,-0.0081047340102346,,6200.0,none,0,0
1157075,-3551236.0,-3330889.0,0.0,,8261673.0,5338186.0,7612973.0,2020,PMCB,-0.0412775051300198,,2836.0,none,0,0
1157408,24506000.0,80415000.0,,,1471954000.0,826950000.0,752429000.0,2020,LRN,-0.0676086825080113,,8200.0,none,0,0
1157601,-202244000.0,-157561000.0,0.0,,286995000.0,442056000.0,239970000.0,2020,MDGL,-0.1010799536710281,,2834.0,none,0,0
1157647,11215000.0,25067000.0,,,2365886000.0,2181476000.0,226640000.0,2020,WNEB,-0.0063498291982125,,6035.0,none,0,0
1158114,-58452000.0,-44009000.0,,,480805000.0,466825000.0,277891000.0,2020,AAOI,-0.0309387886252878,,3674.0,none,0,0
1158172,-47918000.0,717000.0,,,677970000.0,723695000.0,228990000.0,2020,SCOR,-0.0672037253262769,,7389.0,none,0,0
1158324,,140320000.0,,,1000477000.0,932124000.0,-293166000.0,2020,CCOI,,,4899.0,none,0,0
1158449,493021000.0,969688000.0,,,11839636000.0,11248525000.0,3536961000.0,2020,AAP,-0.0423759559586701,,5531.0,none,0,0
1158463,-1354000000.0,-683000000.0,,,13406000000.0,11918000000.0,3951000000.0,2020,JBLU,-0.0563013928511495,,4512.0,none,0,0
1158780,-29152000.0,-26369000.0,23000.0,,52263000.0,24860000.0,41148000.0,2020,PLUR,-0.1119469026548672,,2836.0,none,0,0
1158895,21220000.0,34800000.0,,,252810000.0,188341000.0,172572000.0,2020,LMAT,-0.0721032595133295,,3841.0,none,0,0
1159036,129085000.0,55454000.0,,,579924000.0,565874000.0,151047000.0,2020,HALO,0.1301190724436888,,2836.0,none,0,0
1159152,262800000.0,786900000.0,,1857000000.0,,,,2020,JHIUF,,,3272.0,none,0,0
1160308,-49615000.0,-39836000.0,,,97745000.0,136203000.0,64383000.0,2020,SVRA,-0.0717972438198864,,2834.0,none,0,0
1161728,92418000.0,172443000.0,,,2253651000.0,2081664000.0,976000000.0,2020,MGEE,-0.038442803449548,,4900.0,none,0,0
1162194,-53020000.0,-15417000.0,,,324757000.0,264812000.0,139050000.0,2020,LAB,-0.1419988520157696,,2834.0,none,0,0
1162283,-1430036.0,-1839852.0,4435929.0,,5603577.0,8137156.0,4607305.0,2020,MGHL,0.0503635422498966,,6200.0,none,0,0
1162896,-1940401.0,-1070718.0,,3006575.0,2670363.0,3456130.0,-6844909.0,2020,PROP,-0.2516349211401191,,1311.0,none,0,0
1163165,-2701000000.0,4802000000.0,18784000000.0,,62618000000.0,70514000000.0,29849000000.0,2020,COP,-0.1064044019627308,,2911.0,none,0,0
1163370,32888000.0,-36454000.0,,,2121798000.0,1643996000.0,221575000.0,2020,NRIM,0.0421789347419336,,6035.0,none,0,0
1163389,2890000.0,8574000.0,,,756302000.0,706373000.0,58177000.0,2020,NWPP,-0.0080467401783477,,6022.0,none,0,0
1163609,15581727.0,14206832.0,,395772460.0,225823047.0,167063256.0,,2020,SDSYA,0.0082297869257378,,2070.0,none,0,0
1163668,45353000.0,5627000.0,,,3599160000.0,3237167000.0,370048000.0,2020,SPFI,0.0122718413971228,,6022.0,none,0,0
1163739,-805641000.0,349761000.0,,,5503428000.0,6760658000.0,1151384000.0,2020,NBR,-0.1709008206005983,,1381.0,none,0,0
1164727,2829000000.0,4882000000.0,,,41369000000.0,39974000000.0,23008000000.0,2020,NEMCL,-0.0513583829489167,,1040.0,none,0,0
1164863,177600000.0,,,,2083600000.0,2035100000.0,1081400000.0,2020,NPO,,,3050.0,none,0,0
1165002,-8947000.0,-9770000.0,65111000.0,,149152000.0,178707000.0,130711000.0,2020,WHG,0.0046053036534662,,6282.0,none,0,0
1166003,110000000.0,388000000.0,6168000000.0,,16177000000.0,14128000000.0,2849000000.0,2020,XPO,-0.0196772366930917,,4700.0,none,0,0
1166663,24002000.0,205416000.0,644135000.0,,3112275000.0,3154103000.0,1353675000.0,2020,TEN-PE,-0.057516828080757,,4412.0,none,0,0
1166691,10534000000.0,24737000000.0,103564000000.0,,273869000000.0,263414000000.0,90323000000.0,2020,CCZ,-0.0539189261011183,,4841.0,none,0,0
1166708,-1351619.0,-556108.0,4555973.0,3091584.0,2073080.0,1666565.0,583804.0,2020,BWMG,-0.4773357174787662,0.8786869999069943,3949.0,none,0,0
1166928,32712000.0,42285000.0,,,3185744000.0,2473691000.0,223695000.0,2020,WTBA,-0.0038699255485022,,6022.0,none,0,0
1167419,-14114000.0,-2849000.0,12081000.0,6251000.0,280147000.0,30380000.0,275631000.0,2020,RIOT,-0.3708031599736668,0.1919025674786043,6199.0,none,0,0
1168455,14475000.0,24630000.0,,,1111576000.0,865191000.0,100154000.0,2020,PLBC,-0.0117372926902845,,6153.0,none,0,0
1169561,-30954000.0,123955000.0,723472000.0,,905579000.0,862568000.0,414071000.0,2020,CVLT,-0.1795904786637111,,7372.0,none,0,0
1169770,12574000.0,74862000.0,,,7877334000.0,7828410000.0,3594951000.0,2020,BANC-PF,-0.0079566604201874,,6021.0,none,0,0
1170010,746919000.0,667760000.0,18950149000.0,16571024000.0,20932848000.0,20487230000.0,,2020,KMX,0.0038638215122298,0.1161272168077382,5500.0,none,0,0
1171008,-2500.0,-2500.0,,,,,-5200.0,2020,ADMG,,,1000.0,none,0,0
1171155,10541000.0,29880000.0,,,306239000.0,287149000.0,145080000.0,2020,RLGT,-0.0673483104590299,,4731.0,none,0,0
1171326,4968070.0,6484220.0,9187023.0,661462.0,7725020.0,,5571021.0,2020,EUBG,,,8742.0,none,0,0
1171486,-84819000.0,89274000.0,139739000.0,,921877000.0,1085907000.0,,2020,NRP,-0.1603203589257643,,1221.0,none,0,0
1171759,-276068000.0,20233000.0,,,974739000.0,1237580000.0,118651000.0,2020,RRGB,-0.2394196738796684,,5812.0,none,0,0
1171838,-1529567.0,-818363.0,,,,,-4249734.0,2020,SUND,,,6411.0,none,0,0
1172052,138211000.0,109460000.0,846248000.0,,2054273000.0,2022669000.0,884679000.0,2020,SAFT,0.0142143870302061,,6331.0,none,0,0
1172178,-749745.0,-380879.0,,,45089.0,73227.0,-2011477.0,2020,LBSR,-5.0372949868218,,1000.0,none,0,0
1172358,21867000.0,39406000.0,,,88327000.0,116883000.0,,2020,DMLP,-0.1500560389449278,,1311.0,none,0,0
1173204,-62905000.0,-20007000.0,31419000.0,,91689000.0,95711000.0,12219000.0,2020,CNVS,-0.4482034457899301,,7841.0,none,0,0
1173313,-10593584.0,-4563919.0,483045.0,18716.0,11606705.0,6927811.0,3438340.0,2020,ECOC,-0.8703564516988123,0.067023912748197,2834.0,none,0,0
1173420,-33564000.0,-10020000.0,0.0,,224441000.0,245835000.0,110727000.0,2020,NG,-0.0957715540911587,,1040.0,none,0,0
1173489,-2379000.0,15163000.0,,10749000.0,306952000.0,297021000.0,260889000.0,2020,CEVA,-0.0590597971187222,,7370.0,none,0,0
1173514,37100000.0,166900000.0,2812100000.0,,1859500000.0,1847200000.0,616900000.0,2020,HY,-0.0702685145084452,,3537.0,none,0,0
1174169,782463000.0,505217000.0,1676991000.0,,13224149000.0,10920786000.0,5203578000.0,2020,AQNB,0.0253870005327455,,4911.0,none,0,0
1174850,60122000.0,78899000.0,,,4551789000.0,3577260000.0,539189000.0,2020,NIC,-0.0052489894500259,,6021.0,none,0,0
1174891,-756000.0,-182000.0,,,2000.0,125000.0,-1323000.0,2020,GEDC,-4.592,,6798.0,none,0,0
1174922,-2067245000.0,-1072425000.0,,,13869547000.0,13871281000.0,-351997000.0,2020,WYNN,-0.0717179617369152,,7011.0,none,0,0
1174940,-26430699.0,-16952864.0,,,18680532.0,19752717.0,16844595.0,2020,OGEN,-0.4798243704903989,,2834.0,none,0,0
1175151,-7837188.0,-5613286.0,,,89950471.0,27382510.0,79215579.0,2020,CTSO,-0.0812161485561404,,3841.0,none,0,0
1175454,704216000.0,1472589000.0,2388855000.0,,11194579000.0,12248541000.0,3355411000.0,2020,CPAY,-0.06273179801578,,7389.0,none,0,0
1175680,-176465000.0,-117573000.0,,,143762000.0,17916972.0,-6534000.0,2020,CYDY,-3.2869393332757344,,2834.0,none,0,0
1176309,-11511000.0,-12440000.0,2710000.0,,40971000.0,31142000.0,28212000.0,2020,ORMP,0.0298310962687046,,2834.0,none,0,0
1176334,-6771000.0,64785000.0,,,579638000.0,667156000.0,,2020,MMLP,-0.1072552746284227,,5171.0,none,0,0
1176948,152142000.0,-425659000.0,1753729000.0,,15168992000.0,12014196000.0,1193685000.0,2020,ARES-PB,0.0480931890906391,,6282.0,none,0,0
1177394,529160000.0,1834366000.0,,18783292000.0,13468590000.0,11697960000.0,4338860000.0,2020,SNX,-0.1115755225697472,,5045.0,none,0,0
1177609,123361000.0,365966000.0,,,2314770000.0,1958661000.0,881886000.0,2020,FIVE,-0.1238626796571739,,5331.0,none,0,0
1177648,-36168000.0,7088000.0,,,481012000.0,510974000.0,451995000.0,2020,ENTA,-0.0846540137071553,,2834.0,none,0,0
1177702,138340000.0,309145000.0,,,1548774000.0,1415693000.0,961288000.0,2020,SAIA,-0.1206511581253845,,4213.0,none,0,0
1178253,-55185000.0,-49354000.0,,,102536000.0,57153000.0,22758000.0,2020,SCYX,-0.1020243906706559,,2834.0,none,0,0
1178670,-858281000.0,-614961000.0,492853000.0,,3407061000.0,2395134000.0,1016247000.0,2020,ALNY,-0.1015893056505398,,2834.0,none,0,0
1178697,-29932000.0,-10560000.0,,48781000.0,50312000.0,55459000.0,28410000.0,2020,SONM,-0.3493030887682792,,3661.0,none,0,0
1178970,96951000.0,103301000.0,,,12919741000.0,9808578000.0,1619797000.0,2020,PFS,-0.0006473925170396,,6035.0,none,0,0
1179821,-5838000.0,-1723000.0,143068000.0,86718000.0,,,,2020,BGI,,,5944.0,none,0,0
1179929,673000000.0,1898000000.0,19423000000.0,,9532000000.0,6787000000.0,2096000000.0,2020,MOH,-0.1804921172830411,,6324.0,none,0,0
1180262,372600000.0,628600000.0,,,3076100000.0,2678600000.0,-856100000.0,2020,HLF,-0.0955723138953184,,5122.0,none,0,0
1185348,149339000.0,141704000.0,1065414000.0,,4453061000.0,4423891000.0,1341917000.0,2020,PRAA,0.0017258562654459,,6153.0,none,0,0
1187953,-36325230.0,-434556.0,164500.0,50596.0,717775.0,530803.0,-39803010.0,2020,CELZ,-67.61580850145911,0.2145880863521871,2836.0,none,0,0
1190370,-280743.0,-162312.0,202253.0,131280.0,1594154.0,1563273.0,836958.0,2020,IVDN,-0.0757583608237332,0.0454002595835788,2390.0,none,0,0
1192448,-120348000.0,-22988000.0,,,1005502000.0,818400000.0,667449000.0,2020,GKOS,-0.1189638318670576,,3841.0,none,0,0
1196298,-4526000.0,-6903000.0,,,18510000.0,11629000.0,12522000.0,2020,NEPH,0.204402786138103,,3841.0,none,0,0
1200375,-24010000.0,-16464000.0,69056000.0,,221646000.0,149073000.0,170103000.0,2020,CDXS,-0.0506194951466731,,2860.0,none,0,0
1201792,18822000.0,44810000.0,,,371018000.0,354897000.0,306925000.0,2020,APEI,-0.0732268799116363,,8200.0,none,0,0
1205922,-28851000.0,-28647000.0,,2000.0,11702000.0,4604000.0,-26575000.0,2020,VCNX,-0.0443092962641181,,2834.0,none,0,0
1206264,348800000.0,654700000.0,,2038500000.0,3308600000.0,3061800000.0,503600000.0,2020,SGI,-0.0999085505258344,,2510.0,none,0,0
1207179,-273557000.0,-176527000.0,,,4314229000.0,4632144000.0,1292523000.0,2020,GLNG,-0.0209471035442766,,4400.0,none,0,0
1210677,-47492000.0,72851000.0,472369000.0,,1763691000.0,,794270000.0,2020,FA,,,7374.0,none,0,0
1210708,-1243000.0,-1426000.0,101448000.0,,45386000.0,46704000.0,34280000.0,2020,STRRP,0.0039182939362795,,7363.0,none,0,0
1211583,-18109000.0,-15595000.0,200000.0,,31417000.0,14146000.0,29070000.0,2020,FENC,-0.1777180828502756,,2836.0,none,0,0
1211805,-6157000.0,-5679000.0,142000.0,2000.0,3566000.0,2958000.0,2076000.0,2020,MYSZ,-0.1615956727518593,0.0473292765382014,7372.0,none,0,0
1212545,506600000.0,670200000.0,,,36461000000.0,26821900000.0,3413500000.0,2020,WAL-PA,-0.0060994933244848,,6022.0,none,0,0
1213037,-19307000.0,-16315000.0,365993.0,,134727000.0,13086546.0,128158000.0,2020,CRDF,-0.2286317566147706,,2836.0,none,0,0
1213809,-9325273.0,-6574392.0,,,30072432.0,37452496.0,28446561.0,2020,DYAI,-0.073449871004592,,2836.0,none,0,0
1214816,-120424000.0,343503000.0,4841954000.0,,25877687000.0,25604054000.0,5295694000.0,2020,AXS-PE,-0.0181192790797894,,6331.0,none,0,0
1217234,-18714000.0,33431000.0,,,368511000.0,151736000.0,277679000.0,2020,CDNA,-0.3436560868877524,,8071.0,none,0,0
1218683,-5061314.0,-185097.0,4448876.0,3155601.0,9796741.0,1176000.0,7591945.0,2020,BGDE,-4.146443027210885,1.0997236394557823,6199.0,none,0,0
1219601,579000000.0,1315000000.0,,,16691000000.0,12718000000.0,2198000000.0,2020,CCK,-0.0578707343922,,3411.0,none,0,0
1222333,13083928000.0,0.0,,,71181582000.0,43738909000.0,,2020,GLD,0.2991370452335699,,6221.0,none,0,0
1224133,-38446000.0,-3373000.0,,,76932000.0,124501000.0,52688000.0,2020,MCHX,-0.2817085806539706,,7372.0,none,0,0
1224608,301800000.0,735500000.0,3821100000.0,,35339900000.0,33630900000.0,5484200000.0,2020,CNO-PA,-0.0128958784926957,,6321.0,none,0,0
1226616,-13853897.0,-10826362.0,,,75419110.0,79205174.0,71326500.0,2020,MNOV,-0.0382239549148645,,2834.0,none,0,0
1227282,-22959.0,-19861.0,0.0,,183809.0,163966.0,-470293.0,2020,SPOWF,-0.0188941609845943,,1311.0,none,0,0
1227500,-74970000.0,43621000.0,,,4013356000.0,3949578000.0,407649000.0,2020,EQBK,-0.0300262458419608,,6022.0,none,0,0
1227636,-27453000.0,-28390000.0,,,78657000.0,100168000.0,25493000.0,2020,STIM,0.0093542848015334,,3841.0,none,0,0
1227654,63100000.0,175200000.0,,,2261500000.0,2438200000.0,383600000.0,2020,CMP,-0.0459765400705438,,1400.0,none,0,0
1228454,20857000.0,139345000.0,,,2821016000.0,2907468000.0,249211000.0,2020,BCBP,-0.0407529850715467,,6035.0,none,0,0
1228627,-24620000.0,-6797000.0,,,17682000.0,1784000.0,-13467000.0,2020,IRD,-9.990470852017935,,2834.0,none,0,0
1230058,-3740000.0,-5418000.0,3353000.0,4461000.0,102148000.0,106158000.0,77857000.0,2020,KANP,0.0158066278565911,-0.0104372727443998,6552.0,none,0,0
1230245,40504000.0,779765000.0,1252658000.0,,1997140000.0,1628719000.0,829425000.0,2020,PIPR,-0.4538910640816494,,6211.0,none,0,0
1230524,-233074.0,-10534.0,,,1768508.0,1404189.0,881843.0,2020,LEEN,-0.1584829392624497,,8742.0,none,0,0
1232524,238616000.0,899648000.0,,,6535901000.0,5538897000.0,3659745000.0,2020,JAZZ,-0.1193436166081441,,2834.0,none,0,0
1232582,-543876000.0,-149531000.0,,,3734383000.0,4691348000.0,-283621000.0,2020,AHT-PI,-0.0840579296185232,,6798.0,none,0,0
1234006,14938000.0,65494000.0,133152000.0,,1097908000.0,1039508000.0,213183000.0,2020,GOODO,-0.0486345463430776,,6519.0,none,0,0
1235468,,16478000.0,,,205254000.0,179196000.0,115063000.0,2020,LQDT,,,7389.0,none,0,0
1235912,-14109000.0,-16096000.0,,1440000.0,64777000.0,,-293238000.0,2020,CVRX,,,3841.0,none,0,0
1236275,175647.0,1729091.0,41220406.0,24641425.0,15901408.0,18953272.0,7279992.0,2020,QXO-PB,-0.0819617847514666,0.8747292288107299,5030.0,none,0,0
1237831,102285000.0,198793000.0,789042000.0,,1679485000.0,1532077000.0,1506297000.0,2020,GMED,-0.062991612040387,,3841.0,none,0,0
1253689,-51026903.0,-39241931.0,,,142832169.0,167969679.0,128219456.0,2020,CBIO,-0.0701613057199448,,2834.0,none,0,0
1253986,,55165000.0,,,7660986000.0,6239160000.0,1344371000.0,2020,ABR-PF,,,6798.0,none,0,0
1254699,844000000.0,2234000000.0,11472000000.0,,16558000000.0,14927000000.0,8002000000.0,2020,QVCG,-0.0931198499363569,,5961.0,none,0,0
1257640,63900000.0,102500000.0,,,2036700000.0,1965800000.0,796500000.0,2020,KRO,-0.0196357716960016,,2810.0,none,0,0
1258602,352443000.0,349100000.0,,,22646160000.0,23708970000.0,2632042000.0,2020,NNI,0.0001410014859354,,6141.0,none,0,0
1259429,,95050254.0,,,,,225426526.0,2020,OXSQG,,,,none,0,0
1260221,699000000.0,1213000000.0,5103000000.0,,18557000000.0,18156000000.0,-3728000000.0,2020,TDG,-0.0283102004846882,,3728.0,none,0,0
1261002,-4541430.0,-330067.0,0.0,,199276.0,,-7611453.0,2020,GNOLF,,,1389.0,none,0,0
1261333,-243267000.0,296954000.0,,,2336507000.0,1891138000.0,325737000.0,2020,DOCU,-0.285659216831347,,7372.0,none,0,0
1261654,8008000.0,11032000.0,,,434587000.0,382061000.0,178306000.0,2020,UTI,-0.0079149664582357,,8200.0,none,0,0
1262039,488500000.0,1083700000.0,,,4044500000.0,3879200000.0,856000000.0,2020,FTNT,-0.1534336976696226,,3577.0,none,0,0
1262104,-47173000.0,34258000.0,27756000.0,,203880000.0,107105000.0,78573000.0,2020,LITS,-0.7602913029270342,,2834.0,none,0,0
1262823,330000000.0,1297000000.0,7504000000.0,,13835000000.0,13261000000.0,6043000000.0,2020,WLK,-0.0729205942236633,,2860.0,none,0,0
1262976,83365000.0,338444000.0,2481358000.0,,1930513000.0,2023334000.0,-364931000.0,2020,CMPR,-0.1260686569790257,,2750.0,none,0,0
1263364,-2324192.0,-564761.0,,,119070.0,4608181.0,-744890.0,2020,COPR-WT,-0.381805966388907,,1000.0,none,0,0
1265131,447836000.0,280436000.0,,,16944264000.0,15172448000.0,2323939000.0,2020,HTH,0.0110331569434279,,6022.0,none,0,0
1266806,-14880000.0,-16822000.0,,,4460000.0,16599000.0,,2020,VANI,0.116994999698777,,3845.0,none,0,0
1267238,440800000.0,1342000000.0,9597600000.0,,44649900000.0,44291200000.0,5951400000.0,2020,AIZN,-0.0203471569973267,,6399.0,none,0,0
1267395,-56400000.0,-672700000.0,2830400000.0,,13090600000.0,12580500000.0,,2020,AHL-PF,0.0489885139700329,,6331.0,none,0,0
1267565,26752000.0,93942000.0,,,643841000.0,306302000.0,186031000.0,2020,COLL,-0.2193586721601556,,2834.0,none,0,0
1269026,-7029000.0,-9112000.0,,475000.0,30447000.0,9147000.0,25804000.0,2020,SINT,0.2277249371378594,,3841.0,none,0,0
1269238,-497000000.0,-588000000.0,2807000000.0,618000000.0,28698000000.0,28752000000.0,15380000000.0,2020,TRPCF,0.0031649972175848,0.0761338341680578,7389.0,none,0,0
1270436,14205000.0,41435000.0,130110000.0,,6149379000.0,8001624000.0,43909000.0,2020,COHN,-0.0034030591789866,,6211.0,none,0,0
1272842,-3279000.0,3704000.0,,25917000.0,54927000.0,54726000.0,47742000.0,2020,AIRG,-0.1275993129408325,,3663.0,none,0,0
1273441,-777967000.0,81074000.0,,,1201725000.0,2044664000.0,257034000.0,2020,GTE,-0.4201379786605525,,1311.0,none,0,0
1273685,-288510000.0,110755000.0,,,4655587000.0,23483369000.0,2301202000.0,2020,ADAML,-0.0170020323744859,,6798.0,none,0,0
1273813,362000000.0,-853000000.0,1115000000.0,,15334000000.0,14326000000.0,6643000000.0,2020,AGO,0.0848108334496719,,6351.0,none,0,0
1274494,398355000.0,37120000.0,2711332000.0,,7108931000.0,7515689000.0,5520928000.0,2020,FSLR,0.0480641229300467,,3674.0,none,0,0
1274737,-16687000.0,-14084000.0,,,78375000.0,88310000.0,41839000.0,2020,XGN,-0.0294757105650549,,8071.0,none,0,0
1275014,77600000.0,97300000.0,1398600000.0,1106800000.0,1102500000.0,1019300000.0,532600000.0,2020,UCTT,-0.0193269891101736,0.2862748945354655,3674.0,none,0,0
1275101,4980000.0,5199000.0,,,851386000.0,725394000.0,66732000.0,2020,BOTJ,-0.0003019048958221,,6022.0,none,0,0
1275158,-23259000.0,9124000.0,,,353631000.0,378519000.0,29699000.0,2020,NDLS,-0.0855518481238722,,5812.0,none,0,0
1275168,35928000.0,51475000.0,,,1953765000.0,,133775000.0,2020,FSBC,,,6022.0,none,0,0
1275187,-31548000.0,24093000.0,291010000.0,,588521000.0,724879000.0,454343000.0,2020,ANGO,-0.0767590177119215,,3841.0,none,0,0
1275477,,1298986.0,12311805.0,,128700569.0,279488948.0,34487849.0,2020,BMNM,,,6798.0,none,0,0
1276187,-648000000.0,7361000000.0,38954000000.0,,95144000000.0,98973000000.0,,2020,ET-PI,-0.0809210592787932,,4922.0,none,0,0
1276520,178000000.0,1960000000.0,8284000000.0,,105747000000.0,101342000000.0,15318000000.0,2020,GNW,-0.0175840224191352,,6311.0,none,0,0
1277902,37411000.0,112235000.0,,,2331476000.0,1944114000.0,239483000.0,2020,MVBF,-0.0384874549537732,,6022.0,none,0,0
1278021,299377000.0,404489000.0,,,1331429000.0,954930000.0,955061000.0,2020,MKTX,-0.1100729896432199,,6211.0,none,0,0
1278027,131988000.0,281477000.0,,,3767570000.0,3227590000.0,831877000.0,2020,BGS,-0.046315981893611,,2000.0,none,0,0
1278680,4804011813.0,0.0,,,,,,2020,IAU,,,6221.0,none,0,0
1278752,,470671000.0,,,,,,2020,MFICL,,,,none,0,0
1279620,-78338.0,170040.0,1215442.0,,8127737.0,8159503.0,5935737.0,2020,ZDPY,-0.0304403344174271,,6512.0,none,0,0
1279704,-15094172.0,-13932743.0,,,58659370.0,12250811.0,54794529.0,2020,CLRB,-0.0948042541836618,,2834.0,none,0,0
1279715,-993000.0,-920000.0,,,6590000.0,7545000.0,6454000.0,2020,IWSH,-0.0096752816434724,,6282.0,none,0,0
1280058,7717000.0,147955000.0,,,2044734000.0,1992963000.0,426150000.0,2020,BLKB,-0.0703665848287198,,7372.0,none,0,0
1280263,-59786000.0,30800000.0,,,573280000.0,527276000.0,474976000.0,2020,AMBA,-0.1717999681381288,,3674.0,none,0,0
1280452,164375000.0,267803000.0,,378498000.0,1208491000.0,956375000.0,966587000.0,2020,MPWR,-0.1081458632858449,,3674.0,none,0,0
1280776,-44017000.0,-46124000.0,,,167861000.0,65955000.0,158785000.0,2020,IMUX,0.0319460238041088,,2834.0,none,0,0
1280784,227261000.0,207802000.0,,,,,1291704000.0,2020,HCXY,,,,none,0,0
1281761,1094000000.0,2324000000.0,,,147389000000.0,126240000000.0,18111000000.0,2020,RF-PF,-0.0097433460076045,,6021.0,none,0,0
1281895,-139700000.0,-74640000.0,,,590824000.0,372121000.0,503519000.0,2020,RCKTW,-0.174835604547983,,2834.0,none,0,0
1281984,-202721.0,-364285.0,,,396245.0,304990.0,-198056.0,2020,WDLF,0.5297354011606938,,6199.0,none,0,0
1282224,-1939192.0,-1506311.0,24054480.0,2576709.0,52745301.0,42571726.0,19668797.0,2020,DLPN,-0.0101682745961486,0.504507874545655,7200.0,none,0,0
1282631,-7268000.0,-8134000.0,,,25272000.0,22141000.0,-2620000.0,2020,NLST,0.0391129578609818,,3674.0,none,0,0
1282637,270568000.0,284154000.0,,,1933875000.0,1885132000.0,759824000.0,2020,NEU,-0.0072069223799712,,2860.0,none,0,0
1282648,-229707000.0,50197000.0,148289000.0,,346497000.0,584666000.0,89958000.0,2020,BATL,-0.4787417089415153,,1311.0,none,0,0
1282980,-167986.0,-109683.0,1000.0,,328072.0,433763.0,-374597.0,2020,DROR,-0.1344121098387829,,3843.0,none,0,0
1283699,3064000000.0,8640000000.0,,,200162000000.0,86921000000.0,65344000000.0,2020,TMUSL,-0.0641502053588891,,4812.0,none,0,0
1284812,76584000.0,89186000.0,427536000.0,,348453000.0,402419000.0,174239000.0,2020,CNS,-0.0313156187953352,,6282.0,none,0,0
1285550,-6782000.0,-7807000.0,12829000.0,3709000.0,29518000.0,11927000.0,2377000.0,2020,CLPT,0.0859394650792319,0.764651630753752,3841.0,none,0,0
1285785,666100000.0,1582600000.0,8681700000.0,,19789800000.0,19298500000.0,9581400000.0,2020,MOS,-0.0474907376220949,,2870.0,none,0,0
1285819,-138061000.0,-100086000.0,,,181042000.0,136969000.0,-120752000.0,2020,OMER,-0.2772525169928962,,2834.0,none,0,0
1286043,-16223000.0,95515000.0,266645000.0,,2608539000.0,2648887000.0,1230654000.0,2020,KRG,-0.042182999878817,,6798.0,none,0,0
1286139,9896000.0,93049000.0,,154563000.0,252064000.0,,-550632000.0,2020,LZ,,,7374.0,none,0,0
